4243	4	4
4246	4	4
4251	4	4
4254	4	4
4256	4	4
4257	4	4
4258	4	4
4259	4	4
4265	4	4
4270	4	4
4274	4	4
4275	4	4
4277	4	4
4278	4	4
4281	4	4
4283	4	4
4284	4	4
4285	4	4
4286	4	4
4288	4	4
4289	4	4
4290	4	4
4292	4	4
4293	4	4
4294	4	4
4297	4	4
4298	4	4
4299	4	4
4304	4	4
4309	4	4
4310	4	4
4312	4	4
4314	4	4
4315	4	4
4316	4	4
4318	4	4
4320	4	4
4322	4	4
4324	4	4
4325	4	4
4329	4	4
4330	4	4
4338	4	4
4342	4	4
4343	4	4
4344	4	4
4345	4	4
4347	4	4
4348	4	4
4349	4	4
4350	4	4
4352	4	4
4354	4	4
4355	4	4
4357	4	4
4358	4	4
4361	4	4
4363	4	4
4364	4	4
4369	4	4
4371	4	4
4374	4	4
4377	4	4
4379	4	4
4381	4	4
4382	4	4
4383	4	4
4384	4	4
4385	4	4
4386	4	4
4389	4	4
4390	4	4
4392	4	4
4393	4	4
4399	4	4
4400	4	4
4403	4	4
4404	4	4
4408	4	4
4409	4	4
4411	4	4
4415	4	4
4421	4	4
4422	4	4
4423	4	4
4429	4	4
4430	4	4
4434	4	4
4435	4	4
4436	4	4
4439	4	4
4440	4	4
4442	4	4
4445	4	4
4449	4	4
4453	4	4
4454	4	4
4457	4	4
4461	4	4
4462	4	4
4464	4	4
4465	4	4
4466	4	4
4470	4	4
4471	4	4
4472	4	4
4473	4	4
4474	4	4
4482	4	4
4488	4	4
4492	4	4
4493	4	4
4494	4	4
4495	4	4
4500	4	4
4502	4	4
4503	4	4
4504	4	4
4506	4	4
4507	4	4
4508	4	4
4509	4	4
4510	4	4
4511	4	4
4514	4	4
4516	4	4
4518	4	4
4527	4	4
4528	4	4
4530	4	4
4535	4	4
4536	4	4
4538	4	4
4539	4	4
4540	4	4
4541	4	4
4542	4	4
4544	4	4
4549	4	4
4551	4	4
4552	4	4
4553	4	4
4554	4	4
4555	4	4
4556	4	4
4557	4	4
4560	4	4
4562	4	4
4563	4	4
4564	4	4
4565	4	4
4567	4	4
4571	4	4
4575	4	4
4576	4	4
4579	4	4
4580	4	4
4582	4	4
4583	4	4
4584	4	4
4585	4	4
4587	4	4
4590	4	4
4594	4	4
4595	4	4
4597	4	4
4615	4	4
4616	4	4
4617	4	4
4618	4	4
4620	4	4
4621	4	4
4623	4	4
4624	4	4
4628	4	4
4631	4	4
4632	4	4
4633	4	4
4634	4	4
4637	4	4
4638	4	4
4639	4	4
4646	4	4
4647	4	4
4648	4	4
4649	4	4
4653	4	4
4655	4	4
4656	4	4
4657	4	4
4658	4	4
4660	4	4
4661	4	4
4662	4	4
4664	4	4
4668	4	4
4670	4	4
4672	4	4
4673	4	4
4674	4	4
4683	4	4
4686	4	4
4691	4	4
4693	4	4
4694	4	4
4695	4	4
4696	4	4
4698	4	4
4699	4	4
4700	4	4
4704	4	4
4705	4	4
